date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:31:18	452344/452344	---M--	200	added ('OK')	image/png	etag:%2244aeb-6e6f8-619ca25692580%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/15.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/15.png	(from https://codervent.com/maxton/demo/vertical-menu/cards.html)
19:31:18	67876/67876	---M--	200	added ('OK')	image/png	etag:%2244ad9-10924-619ca25692580%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/03.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/03.png	(from https://codervent.com/maxton/demo/vertical-menu/cards.html)
19:31:19	81530/81530	---M--	200	added ('OK')	image/png	etag:%2244ad8-13e7a-619ca25692580%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/05.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/05.png	(from https://codervent.com/maxton/demo/vertical-menu/cards.html)
19:31:19	70897/70897	---M--	200	added ('OK')	image/png	etag:%2244adb-114f1-619ca25692580%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/06.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/06.png	(from https://codervent.com/maxton/demo/vertical-menu/cards.html)
19:31:19	75148/75148	---M--	200	added ('OK')	image/png	etag:%2244ad6-1258c-619ca25692580%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/08.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/08.png	(from https://codervent.com/maxton/demo/vertical-menu/cards.html)
19:31:20	290143/290143	---M--	200	added ('OK')	image/png	etag:%2244ae9-46d5f-619ca25692580%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/14.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/14.png	(from https://codervent.com/maxton/demo/vertical-menu/cards.html)
19:31:20	370317/370317	---M--	200	added ('OK')	image/png	etag:%2244ae5-5a68d-619ca25692580%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/19.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/19.png	(from https://codervent.com/maxton/demo/vertical-menu/cards.html)
19:31:20	15059/15059	---M-Z	200	added ('OK')	text/css	etag:%2244b30-3ad3-5ec1ce8c4bc00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_fileupload.css	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/fancy_fileupload.css	(from https://codervent.com/maxton/demo/vertical-menu/ecommerce-add-product.html)
19:31:20	243528/243528	---M--	200	added ('OK')	image/png	etag:%2244ae4-3b748-619ca25692580%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/18.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/18.png	(from https://codervent.com/maxton/demo/vertical-menu/cards.html)
19:31:20	24355/24355	---M-Z	200	added ('OK')	text/javascript	etag:%2244b5b-5f23-5b43ea6dc9800-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/jquery.ui.widget.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/jquery.ui.widget.js	(from https://codervent.com/maxton/demo/vertical-menu/ecommerce-add-product.html)
19:31:21	57707/57707	---M-Z	200	added ('OK')	text/javascript	etag:%2244b5c-e16b-5b43ea6fb1c80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/jquery.fileupload.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/jquery.fileupload.js	(from https://codervent.com/maxton/demo/vertical-menu/ecommerce-add-product.html)
19:31:21	8774/8774	---M-Z	200	added ('OK')	text/javascript	etag:%2244b4b-2246-5b43ea6be1380-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/jquery.iframe-transport.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/jquery.iframe-transport.js	(from https://codervent.com/maxton/demo/vertical-menu/ecommerce-add-product.html)
19:31:21	28550/28550	---M-Z	200	added ('OK')	text/javascript	etag:%2244b62-6f86-5b43ea6dc9800-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/jquery.fancy-fileupload.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/fancy-file-uploader/jquery.fancy-fileupload.js	(from https://codervent.com/maxton/demo/vertical-menu/ecommerce-add-product.html)
19:31:23	384838/384838	---M--	200	added ('OK')	image/png	etag:%2244b21-5df46-60856b65cab00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/orders/09.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/orders/09.png	(from https://codervent.com/maxton/demo/vertical-menu/ecommerce-products.html)
19:31:24	747554/747554	---M--	200	added ('OK')	image/png	etag:%2244abb-b6822-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/02.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/02.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:26	492312/492312	---M--	200	added ('OK')	image/png	etag:%2244aba-78318-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/04.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/04.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:30	505892/505892	---M--	200	added ('OK')	image/png	etag:%2244abe-7b824-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/05.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/05.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:30	856115/856115	---M--	200	added ('OK')	image/png	etag:%2244abd-d1033-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/03.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/03.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:30	693242/693242	---M--	200	added ('OK')	image/png	etag:%2244ac0-a93fa-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/06.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/06.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:30	923092/923092	---M--	200	added ('OK')	image/png	etag:%2244abc-e15d4-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/01.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/01.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:32	674442/674442	---M--	200	added ('OK')	image/png	etag:%2244abf-a4a8a-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/07.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/07.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:34	728713/728713	---M--	200	added ('OK')	image/png	etag:%2244ac1-b1e89-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/08.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/08.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:34	635635/635635	---M--	200	added ('OK')	image/png	etag:%2244ac2-9b2f3-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/09.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/09.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:36	862969/862969	---M--	200	added ('OK')	image/png	etag:%2244ac4-d2af9-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/11.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/11.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:38	743005/743005	---M--	200	added ('OK')	image/png	etag:%2244ac3-b565d-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/10.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/10.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:42	753272/753272	---M--	200	added ('OK')	image/png	etag:%2244ac6-b7e78-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/13.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/13.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:43	684309/684309	---M--	200	added ('OK')	image/png	etag:%2244ac8-a7115-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/12.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/12.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:43	1054985/1054985	---M--	200	added ('OK')	image/png	etag:%2244b05-101909-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/14.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/14.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:44	625643/625643	---M--	200	added ('OK')	image/png	etag:%2244acc-98beb-619ca55edcd00%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/carousels/15.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/carousels/15.png	(from https://codervent.com/maxton/demo/vertical-menu/component-carousels.html)
19:31:45	148070/148070	---M--	200	added ('OK')	image/png	etag:%2244ad7-24266-619ca25692580%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/04.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/04.png	(from https://codervent.com/maxton/demo/vertical-menu/component-modals.html)
19:31:45	27799/27799	---M-Z	200	added ('OK')	text/css	etag:%224fae7-6c97-619923ecff680-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/css/lobibox.min.css	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/css/lobibox.min.css	(from https://codervent.com/maxton/demo/vertical-menu/component-notifications.html)
19:31:45	26071/26071	---M-Z	200	added ('OK')	text/javascript	etag:%224fd26-65d7-54fdc7a7d8880-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/lobibox.min.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/lobibox.min.js	(from https://codervent.com/maxton/demo/vertical-menu/component-notifications.html)
19:31:46	8221/8221	---M-Z	200	added ('OK')	text/javascript	etag:%224faec-201d-54fdc7a7d8880-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/notifications.min.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/notifications.min.js	(from https://codervent.com/maxton/demo/vertical-menu/component-notifications.html)
19:31:46	7648/7648	---M-Z	200	added ('OK')	text/javascript	etag:%224f84d-1de0-6199246340d80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/notification-custom-script.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/notifications/js/notification-custom-script.js	(from https://codervent.com/maxton/demo/vertical-menu/component-notifications.html)
19:31:47	146336/146336	---M-Z	200	added ('OK')	text/css	etag:%2244a73-23ba0-5f5bc19610a00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/css/extra-icons.css	(from https://codervent.com/maxton/demo/vertical-menu/icons-line-icons.html)
19:31:48	2390/2390	---M-Z	200	added ('OK')	text/css	etag:%224d4d5-956-5bb3cbc5a0000-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/input-tags/css/tagsinput.css	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/input-tags/css/tagsinput.css	(from https://codervent.com/maxton/demo/vertical-menu/form-elements.html)
19:31:49	23353/23353	---M-Z	200	added ('OK')	text/javascript	etag:%224f0ac-5b39-5bb3cb3692e80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/input-tags/js/tagsinput.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/input-tags/js/tagsinput.js	(from https://codervent.com/maxton/demo/vertical-menu/form-elements.html)
19:31:49	24601/24601	---M-Z	200	added ('OK')	text/javascript	etag:%2246ee0-6019-5ebbb9cb3e400-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/validation/jquery.validate.min.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/validation/jquery.validate.min.js	(from https://codervent.com/maxton/demo/vertical-menu/form-validations.html)
19:31:50	1546/1546	---M-Z	200	added ('OK')	text/javascript	etag:%2247218-60a-5ebe15e129b80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/validation/validation-script.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/validation/validation-script.js	(from https://codervent.com/maxton/demo/vertical-menu/form-validations.html)
19:31:51	3972/3972	---M-Z	200	added ('OK')	text/css	etag:%224d807-f84-61883ac9cbf00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/css/bs-stepper.css	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/css/bs-stepper.css	(from https://codervent.com/maxton/demo/vertical-menu/form-wizard.html)
19:31:51	6226/6226	---M-Z	200	added ('OK')	text/javascript	etag:%22474f2-1852-5eb44516db100-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/js/bs-stepper.min.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/js/bs-stepper.min.js	(from https://codervent.com/maxton/demo/vertical-menu/form-wizard.html)
19:31:52	1535/1535	---M-Z	200	added ('OK')	text/javascript	etag:%224b647-5ff-5eb91857e8580-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/js/main.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/bs-stepper/js/main.js	(from https://codervent.com/maxton/demo/vertical-menu/form-wizard.html)
19:31:52	2533/2533	---M-Z	200	added ('OK')	text/css	etag:%22471ab-9e5-5b43ea56e6200-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/Drag-And-Drop/dist/imageuploadify.min.css	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/Drag-And-Drop/dist/imageuploadify.min.css	(from https://codervent.com/maxton/demo/vertical-menu/form-file-upload.html)
19:31:52	9532/9532	---M-Z	200	added ('OK')	text/javascript	etag:%2247697-253c-5b43ea56e6200-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/Drag-And-Drop/dist/imageuploadify.min.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/Drag-And-Drop/dist/imageuploadify.min.js	(from https://codervent.com/maxton/demo/vertical-menu/form-file-upload.html)
19:31:53	16166/16166	---MCZ	200	added ('OK')	text/css	etag:W/%223f26-J8BN8VjBcy9mnostEH/TFP6t00A%22	https://cdn.jsdelivr.net/npm/flatpickr/dist/flatpickr.min.css	C:/My%20Web%20Sites/fitness%20dasboard/cdn.jsdelivr.net/npm/flatpickr/dist/flatpickr.min.css	(from https://codervent.com/maxton/demo/vertical-menu/form-date-time-pickes.html)
19:31:54	16264/16264	---M-Z	200	added ('OK')	text/css	etag:W/%223f88-kT+fe5U1rseQyjzp1uNaz682mZM%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	C:/My%20Web%20Sites/fitness%20dasboard/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/css/select2.min.css	(from https://codervent.com/maxton/demo/vertical-menu/form-select2.html)
19:31:54	31223/31223	---MCZ	200	added ('OK')	text/css	etag:W/%2279f7-5G/TiAQCk54xQncw6tfE2aCNj/M%22	https://cdn.jsdelivr.net/npm/select2-bootstrap-5-theme@1.3.0/dist/select2-bootstrap-5-theme.min.css	C:/My%20Web%20Sites/fitness%20dasboard/cdn.jsdelivr.net/npm/select2-bootstrap-5-theme@1.3.0/dist/select2-bootstrap-5-theme.min.css	(from https://codervent.com/maxton/demo/vertical-menu/form-select2.html)
19:31:54	73163/73163	---MCZ	200	added ('OK')	application/javascript	etag:W/%2211dcb-beEOdKmS/KFegD2RDRMPgmYxy4Y%22	https://cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	C:/My%20Web%20Sites/fitness%20dasboard/cdn.jsdelivr.net/npm/select2@4.1.0-rc.0/dist/js/select2.min.js	(from https://codervent.com/maxton/demo/vertical-menu/form-select2.html)
19:31:55	11360/11360	---M-Z	200	added ('OK')	text/javascript	etag:%224fd2f-2c60-5ec0b276fff80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/select2/js/select2-custom.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/select2/js/select2-custom.js	(from https://codervent.com/maxton/demo/vertical-menu/form-select2.html)
19:31:55	2758/2758	---M-Z	200	added ('OK')	text/javascript	etag:%2244b4c-ac6-5ec1fdd084000-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/form-repeater/repeater.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/form-repeater/repeater.js	(from https://codervent.com/maxton/demo/vertical-menu/form-repeater.html)
19:31:55	5370/5370	---M-Z	200	added ('OK')	text/css	etag:%224cb25-14fa-5b8eb2a88ff80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/css/dataTables.bootstrap5.min.css	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/css/dataTables.bootstrap5.min.css	(from https://codervent.com/maxton/demo/vertical-menu/table-datatable.html)
19:31:57	5721/5721	---M-Z	200	added ('OK')	text/javascript	etag:%22480c2-1659-5b8f40b612480-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/js/dataTables.bootstrap5.min.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/datatable/js/dataTables.bootstrap5.min.js	(from https://codervent.com/maxton/demo/vertical-menu/table-datatable.html)
19:31:57	10190/10190	---M--	200	added ('OK')	image/png	etag:%225009c-27ce-619d073be3080%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/logo1.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/logo1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-basic-login.html)
19:31:58	59522/59522	---M--	200	added ('OK')	image/png	etag:%2244aa9-e882-619ca5e460800%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/auth/login1.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/auth/login1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-cover-login.html)
19:31:59	85090/85090	---M--	200	added ('OK')	image/png	etag:%2244aab-14c62-619ca5e460800%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/auth/register1.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/auth/register1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-cover-register.html)
19:31:59	68988/68988	---M--	200	added ('OK')	image/png	etag:%2244aaa-10d7c-619ca5e460800%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/auth/reset-password1.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/auth/reset-password1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-cover-forgot-password.html)
19:32:00	315/315	---M--	404	error ('Not%20Found')	text/html	date:Tue,%2010%20Sep%202024%2014:31:59%20GMT	https://codervent.com/maxton/demo/vertical-menu/assets/images/gallery/profile-cover.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/gallery/profile-cover.png	(from https://codervent.com/maxton/demo/vertical-menu/user-profile.html)
19:32:00	88619/88619	---M--	200	added ('OK')	image/png	etag:%2244aa8-15a2b-619ca5e460800%22	https://codervent.com/maxton/demo/vertical-menu/assets/images/auth/forgot-password1.png	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/images/auth/forgot-password1.png	(from https://codervent.com/maxton/demo/vertical-menu/auth-cover-reset-password.html)
19:32:01	9518/9518	---M-Z	200	added ('OK')	text/javascript	etag:%2244b25-252e-618e85113df00-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/apexchart/apex-custom-chart.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/apexchart/apex-custom-chart.js	(from https://codervent.com/maxton/demo/vertical-menu/charts-apex-chart.html)
19:32:01	203464/203464	---MCZ	200	added ('OK')	text/javascript	etag:%224f0ab-31ac8-5f7aa62d23e80-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/chartjs/js/chart.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/chartjs/js/chart.js	(from https://codervent.com/maxton/demo/vertical-menu/charts-chartjs.html)
19:32:01	11676/11676	---M-Z	200	added ('OK')	text/javascript	etag:%224b1c7-2d9c-618e9ffe66600-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/chartjs/js/chartjs-custom.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/chartjs/js/chartjs-custom.js	(from https://codervent.com/maxton/demo/vertical-menu/charts-chartjs.html)
19:32:01	6578/6578	---M-Z	200	added ('OK')	text/javascript	etag:%2246feb-19b2-5b50c65b2b980-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/gmaps/map-custom-script.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/gmaps/map-custom-script.js	(from https://codervent.com/maxton/demo/vertical-menu/map-google-maps.html)
19:32:02	6715/6715	---M-Z	200	added ('OK')	text/css	etag:%2244b6e-1a3b-5bbcba7970200-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-2.0.2.css	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
19:32:02	108150/108150	---M-Z	200	added ('OK')	text/javascript	etag:%22471a5-1a676-5b43eb67a6580-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-2.0.2.min.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-2.0.2.min.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
19:32:02	104252/104252	---M-Z	200	added ('OK')	text/javascript	etag:%2244b70-1973c-5b43eb65be100-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-world-mill-en.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-world-mill-en.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
19:32:03	114804/114804	---M-Z	200	added ('OK')	text/javascript	etag:%2246eeb-1c074-5b43eb65be100-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-in-mill.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-in-mill.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
19:32:03	112067/112067	---M-Z	200	added ('OK')	text/javascript	etag:%22471de-1b5c3-5b43eb65be100-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-us-aea-en.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-us-aea-en.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
19:32:03	62840/62840	---M-Z	200	added ('OK')	text/javascript	etag:%2246eed-f578-5b43eb67a6580-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-uk-mill-en.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-uk-mill-en.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
19:32:03	51928/51928	---M-Z	200	added ('OK')	text/javascript	etag:%2244b7c-cad8-5b43eb67a6580-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-au-mill.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jquery-jvectormap-au-mill.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
19:32:03	1671/1671	---M-Z	200	added ('OK')	text/javascript	etag:%22471c6-687-5b50c6dec7000-gzip%22	https://codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jvectormap.custom.js	C:/My%20Web%20Sites/fitness%20dasboard/codervent.com/maxton/demo/vertical-menu/assets/plugins/vectormap/jvectormap.custom.js	(from https://codervent.com/maxton/demo/vertical-menu/map-vector-maps.html)
